20160914,108.730003,113.029999,108.599998,110.263916,111.769997,110888700.000000
20160915,113.860001,115.730003,113.489998,114.012718,115.570000,89983600.000000
20160916,115.120003,116.129997,114.040001,113.371475,114.919998,79886900.000000
20160919,115.190002,116.180000,113.250000,112.049530,113.580002,47023000.000000
20160920,113.050003,114.120003,112.510002,112.039665,113.570000,34514300.000000
20160921,113.849998,113.989998,112.440002,112.019936,113.550003,36003200.000000
20160922,114.349998,114.940002,114.000000,113.075523,114.620003,31074000.000000
20160923,114.419998,114.790001,111.550003,111.191254,112.709999,52481200.000000
20160926,111.639999,113.389999,111.550003,111.358955,112.879997,29869400.000000
20160927,113.000000,113.180000,112.339996,111.566124,113.089996,24607400.000000
20160928,113.690002,114.639999,113.430000,112.414543,113.949997,29641100.000000
20160929,113.160004,113.800003,111.800003,110.668396,112.180000,35887000.000000
20160930,112.459999,113.370003,111.800003,111.526680,113.050003,36379100.000000
20161003,112.709999,113.050003,112.279999,111.003807,112.519997,21701800.000000
20161004,113.059998,114.309998,112.629997,111.477348,113.000000,29736800.000000
20161005,113.400002,113.660004,112.690002,111.526680,113.050003,21453100.000000
20161006,113.699997,114.339996,113.129997,112.355354,113.889999,28779300.000000
20161007,114.309998,114.559998,113.510002,112.523064,114.059998,24358400.000000
20161010,115.019997,116.750000,114.720001,114.486252,116.050003,36236000.000000
20161011,117.699997,118.690002,116.199997,114.732880,116.300003,64041000.000000
20161012,117.349998,117.980003,116.750000,115.758865,117.339996,37586800.000000
20161013,116.790001,117.440002,115.720001,115.403717,116.980003,35192400.000000
20161014,117.879997,118.169998,117.129997,116.044960,117.629997,35652200.000000
20161017,117.330002,117.839996,116.779999,115.966042,117.550003,23624900.000000
20161018,118.180000,118.209999,117.449997,115.887123,117.470001,24553500.000000
20161019,117.250000,117.760002,113.800003,115.541832,117.120003,20034600.000000
20161020,116.860001,117.379997,116.330002,115.482635,117.059998,24125800.000000
20161021,116.809998,116.910004,116.279999,115.028831,116.599998,23192700.000000
20161024,117.099998,117.739998,117.000000,116.064682,117.650002,23538700.000000
20161025,117.949997,118.360001,117.309998,116.656609,118.250000,48129000.000000
20161026,114.309998,115.699997,113.309998,114.032448,115.589996,66134200.000000
20161027,115.389999,115.860001,114.099998,112.937408,114.480003,34562000.000000
20161028,113.870003,115.209999,113.449997,112.187653,113.720001,37861700.000000
20161031,113.650002,114.230003,113.199997,112.010071,113.540001,26419400.000000
20161101,113.459999,113.769997,110.529999,109.987694,111.489998,43825800.000000
20161102,111.400002,112.349998,111.230003,110.086349,111.589996,28331700.000000
20161103,110.980003,111.459999,109.550003,108.906357,109.830002,26932600.000000
20161104,108.529999,110.250000,108.110001,107.924675,108.839996,30837000.000000
20161107,110.080002,110.510002,109.459999,109.481483,110.410004,32560000.000000
20161108,110.309998,111.720001,109.699997,110.126007,111.059998,24054500.000000
20161109,109.879997,111.320000,108.050003,109.947525,110.879997,59176400.000000
20161110,111.089996,111.089996,105.830002,106.883514,107.790001,57134500.000000
20161111,107.120003,108.870003,106.550003,107.518127,108.430000,34094100.000000
20161114,107.709999,107.809998,104.080002,104.820999,105.709999,51175500.000000
20161115,106.570000,107.680000,106.160004,106.209229,107.110001,32264500.000000
20161116,106.699997,110.230003,106.599998,109.065002,109.989998,58840500.000000
20161117,109.809998,110.349998,108.830002,109.025345,109.949997,27632000.000000
20161118,109.720001,110.540001,109.660004,109.134422,110.059998,28428900.000000
20161121,110.120003,111.989998,110.010002,110.790382,111.730003,29264600.000000
20161122,111.949997,112.419998,111.400002,110.859787,111.800003,25965500.000000
20161123,111.360001,111.510002,110.330002,110.294586,111.230003,27426400.000000
20161125,111.129997,111.870003,110.949997,110.849876,111.790001,11475900.000000
20161128,111.430000,112.470001,111.389999,110.631721,111.570000,27194000.000000
20161129,110.779999,112.029999,110.070000,110.522652,111.459999,28528800.000000
20161130,111.599998,112.199997,110.269997,109.590553,110.519997,36162300.000000
20161201,110.370003,110.940002,109.029999,108.569214,109.489998,37086900.000000
20161202,109.169998,110.089996,108.849998,108.975769,109.900002,26528000.000000
20161205,110.000000,110.029999,108.250000,108.192413,109.110001,34324500.000000
20161206,109.500000,110.360001,109.190002,109.025345,109.949997,26195500.000000
20161207,109.260002,111.190002,109.160004,110.096260,111.029999,29998700.000000
20161208,110.860001,112.430000,110.599998,111.177101,112.120003,27068300.000000
20161209,112.309998,114.699997,112.309998,112.991707,113.949997,34402600.000000
20161212,113.290001,115.000000,112.489998,112.347183,113.300003,26374400.000000
20161213,113.839996,115.919998,113.750000,114.221283,115.190002,43733800.000000
20161214,115.040001,116.199997,114.980003,114.221283,115.190002,34031800.000000
20161215,115.379997,116.730003,115.230003,114.845985,115.820000,46524500.000000
20161216,116.470001,116.500000,115.650002,114.994720,115.970001,44351100.000000
20161219,115.800003,117.379997,115.750000,115.659088,116.639999,27779400.000000
20161220,116.739998,117.500000,116.680000,115.966476,116.949997,21425000.000000
20161221,116.800003,117.400002,116.779999,116.075554,117.059998,23783200.000000
20161222,116.349998,116.510002,115.639999,115.312035,116.290001,26085900.000000
20161223,115.589996,116.519997,115.589996,115.540092,116.519997,14181200.000000
20161227,116.519997,117.800003,116.489998,116.273872,117.260002,18296900.000000
20161228,117.519997,118.019997,116.199997,115.778084,116.760002,20905900.000000
20161229,116.449997,117.110001,116.400002,115.748337,116.730003,15039500.000000
20161230,116.650002,117.199997,115.430000,114.845985,115.820000,30586300.000000
20170103,115.800003,116.330002,114.760002,115.173210,116.150002,28781900.000000
20170104,115.849998,116.510002,115.750000,115.044304,116.019997,21118100.000000
20170105,115.919998,116.860001,115.809998,115.629341,116.610001,22193600.000000
20170106,116.779999,118.160004,116.470001,116.918411,117.910004,31751900.000000
20170109,117.949997,119.430000,117.940002,117.989319,118.989998,33561900.000000
20170110,118.769997,119.379997,118.300003,118.108315,119.110001,24462100.000000
20170111,118.739998,119.930000,118.599998,118.742935,119.750000,27588600.000000
20170112,118.900002,119.300003,118.209999,118.247139,119.250000,27086200.000000
20170113,119.110001,119.620003,118.809998,118.038902,119.040001,26111900.000000
20170117,118.339996,120.239998,118.220001,118.990829,120.000000,34439800.000000
20170118,120.000000,120.500000,119.709999,118.980911,119.989998,23713000.000000
20170119,119.400002,120.089996,119.370003,118.772675,119.779999,25597300.000000
20170120,120.449997,120.449997,119.730003,118.990829,120.000000,32597900.000000
20170123,120.000000,120.809998,119.769997,119.070160,120.080002,22050200.000000
20170124,119.550003,120.099998,119.500000,118.961090,119.970001,23211000.000000
20170125,120.419998,122.099998,120.279999,120.855019,121.879997,32377600.000000
20170126,121.669998,122.440002,121.599998,120.914520,121.940002,26337600.000000
20170127,122.139999,122.349998,121.599998,120.924423,121.949997,20562900.000000
20170130,120.930000,121.629997,120.660004,120.607117,121.629997,30377500.000000
20170131,121.150002,121.389999,120.620003,120.329475,121.349998,49201000.000000
20170201,127.029999,130.490005,127.010002,127.667236,128.750000,111985000.000000
20170202,127.980003,129.389999,127.779999,127.449089,128.529999,33710400.000000
20170203,128.309998,129.190002,128.160004,127.994469,129.080002,24507300.000000
20170206,129.130005,130.500000,128.899994,129.194290,130.289993,26845900.000000
